order_id,order_date,brand,category,product_name,units_sold,unit_price,gross_revenue,discount_pct,net_revenue,client_id,client_segment,channel,month,weekday,quarter,price_tier,holiday_season
1800,2023-06-15,Laneige,Makeup,Cream Blush,4.0,17.01,68.04,25.0,51.03,,Medium Value,Online,2023-06,Thursday,2.0,Budget,0
1802,2023-01-11,Fenty Beauty,Skincare,Gel Cleanser,6.0,61.44,368.64,5.0,350.21,C4766,,,2023-01,Wednesday,1.0,Premium,0
1803,2023-10-28,Dior,Haircare,Leave-in Treatment,3.0,43.775000000000006,131.32500000000002,5.0,131.32500000000002,C1268,High Value,,2023-10,Saturday,4.0,Mid,0
1804,2023-08-05,Dior,Skincare,Unknown Product,3.0,28.36,85.08,,85.08,C3845,,,2023-08,Saturday,3.0,Mid,0
1805,2023-10-16,,Haircare,Repair Conditioner,6.0,48.07,288.42,5.0,274.0,C4288,Medium Value,In-Store,2023-10,Monday,4.0,Mid,0
1806,2023-04-12,,Fragrance,Body Mist,0.0,66.84,0.0,10.0,0.0,C4006,Low Value,,2023-04,Wednesday,2.0,Premium,0
1807,2023-09-24,Fenty Beauty,Makeup,Setting Powder,4.0,27.33,109.32,30.0,76.52,C1663,Low Value,,2023-09,Sunday,3.0,Mid,0
1808,,Rare Beauty,Skincare,Vitamin C Serum,0.0,65.15,0.0,0.0,0.0,C1287,New,In-Store,NaT,,,Premium,0
1809,2023-06-28,,Makeup,Matte Lipstick,3.0,47.21,141.63,10.0,127.47,C3757,New,In-Store,2023-06,Wednesday,2.0,Mid,0
1810,2023-03-29,Sephora Collection,Skincare,Hydrating Moisturizer,4.0,61.05,244.2,25.0,183.15,C4628,Low Value,Online,2023-03,Wednesday,1.0,Premium,0
1811,2023-02-10,,Makeup,Unknown Product,3.0,51.95,155.85,25.0,116.89,C2773,Low Value,,2023-02,Friday,1.0,Premium,0
1812,2023-03-17,Rare Beauty,Skincare,Vitamin C Serum,4.0,42.98,171.92,20.0,137.54,C1113,Medium Value,Online,2023-03,Friday,1.0,Mid,0
1813,2023-02-15,Laneige,Skincare,Vitamin C Serum,2.0,43.775000000000006,87.55000000000001,,87.55000000000001,C3652,High Value,Online,2023-02,Wednesday,1.0,Mid,0
1814,2023-06-09,Glow Recipe,Skincare,Gel Cleanser,3.0,28.45,85.35,30.0,59.74,C3420,New,,2023-06,Friday,2.0,Mid,0
1815,2023-03-21,Glow Recipe,Skincare,Unknown Product,3.0,79.91,239.73,10.0,215.76,C4385,New,In-Store,2023-03,Tuesday,1.0,Premium,0
1816,2023-11-06,Rare Beauty,Fragrance,Body Mist,4.0,66.65,266.6,10.0,239.94,C3099,New,,2023-11,Monday,4.0,Premium,1
1817,2023-03-27,Laneige,Makeup,Highlighter Palette,1.0,30.15,30.15,25.0,22.61,C1730,New,Online,2023-03,Monday,1.0,Mid,0
1818,2023-04-02,Rare Beauty,Haircare,Scalp Scrub,6.0,31.06,186.36,5.0,177.04,C3234,New,,2023-04,Sunday,2.0,Mid,0
1819,2023-05-28,Fenty Beauty,Skincare,Hydrating Moisturizer,2.0,22.98,45.96,10.0,41.36,C4033,New,In-Store,2023-05,Sunday,2.0,Budget,0
1820,2023-06-10,Charlotte Tilbury,Makeup,Highlighter Palette,6.0,51.58,309.48,15.0,263.06,C1377,High Value,Online,2023-06,Saturday,2.0,Premium,0
1821,2023-07-21,Laneige,Makeup,Setting Powder,1.0,44.41,44.41,15.0,37.75,C3596,,In-Store,2023-07,Friday,3.0,Mid,0
1822,2023-08-30,Glow Recipe,Haircare,Repair Conditioner,3.0,27.73,83.19,30.0,58.23,C2171,Medium Value,,2023-08,Wednesday,3.0,Mid,0
1823,2023-12-19,Sephora Collection,Makeup,Matte Lipstick,6.0,43.775000000000006,262.65000000000003,30.0,262.65000000000003,C4401,Low Value,Online,2023-12,Tuesday,4.0,Mid,1
1824,2023-01-02,Rare Beauty,Haircare,Unknown Product,1.0,16.86,16.86,0.0,16.86,C2121,Low Value,,2023-01,Monday,1.0,Budget,0
1825,2023-08-13,Laneige,Makeup,Cream Blush,3.0,40.25,120.75,25.0,90.56,C4768,,Online,2023-08,Sunday,3.0,Mid,0
1826,2023-10-16,Rare Beauty,Fragrance,Body Mist,5.0,113.45,567.25,0.0,567.25,C4876,High Value,In-Store,2023-10,Monday,4.0,Luxury,0
1827,2023-08-21,Sephora Collection,Fragrance,Eau de Parfum,2.0,89.21,178.42,15.0,151.66,C4251,Low Value,Online,2023-08,Monday,3.0,Premium,0
1828,2023-03-18,Charlotte Tilbury,Skincare,Unknown Product,3.0,68.97,206.91,20.0,165.53,C1617,New,In-Store,2023-03,Saturday,1.0,Premium,0
1829,2023-04-26,Glow Recipe,Makeup,Cream Blush,5.0,24.4,122.0,20.0,97.6,C1724,,In-Store,2023-04,Wednesday,2.0,Budget,0
1830,2023-06-03,Sephora Collection,Skincare,Overnight Face Mask,4.0,35.02,140.08,20.0,112.06,C2436,New,Online,2023-06,Saturday,2.0,Mid,0
1831,2023-04-13,Dior,Makeup,Lip Gloss,1.0,49.59,49.59,25.0,37.19,C2856,Medium Value,Online,2023-04,Thursday,2.0,Mid,0
1832,2023-07-13,Charlotte Tilbury,Makeup,Setting Powder,2.0,15.25,30.5,20.0,24.4,C4046,New,Online,2023-07,Thursday,3.0,Budget,0
1833,2023-06-15,Charlotte Tilbury,Skincare,SPF 50 Sunscreen,1.0,31.37,31.37,5.0,29.8,C3752,Low Value,In-Store,2023-06,Thursday,2.0,Mid,0
1834,2023-12-25,Laneige,Haircare,Repair Conditioner,4.0,52.71,210.84,10.0,189.76,C4436,Medium Value,Online,2023-12,Monday,4.0,Premium,1
1835,2023-03-31,,Haircare,Hair Oil,3.0,31.7,95.1,,95.1,C2168,Low Value,,2023-03,Friday,1.0,Mid,0
1836,2023-06-23,Fenty Beauty,Makeup,Cream Blush,2.0,38.14,76.28,,76.28,C1493,Low Value,,2023-06,Friday,2.0,Mid,0
1838,2023-05-23,Sephora Collection,Haircare,Hair Oil,5.0,22.99,114.95,,114.95,C1904,New,Online,2023-05,Tuesday,2.0,Budget,0
1839,2023-04-16,Sephora Collection,Makeup,Highlighter Palette,4.0,54.15,216.6,30.0,151.62,C4247,High Value,Online,2023-04,Sunday,2.0,Premium,0
1840,2023-11-01,Fenty Beauty,Haircare,Scalp Scrub,3.0,41.48,124.44,10.0,112.0,C1070,Medium Value,,2023-11,Wednesday,4.0,Mid,1
1841,2023-12-26,,Skincare,SPF 50 Sunscreen,2.0,31.95,63.9,0.0,63.9,C1769,Low Value,Online,2023-12,Tuesday,4.0,Mid,1
1842,2023-11-13,Fenty Beauty,Skincare,Overnight Face Mask,6.0,36.01,216.06,15.0,183.65,C1215,,In-Store,2023-11,Monday,4.0,Mid,1
1843,2023-05-03,Dior,Makeup,Liquid Foundation,4.0,22.22,88.88,25.0,66.66,C2954,High Value,In-Store,2023-05,Wednesday,2.0,Budget,0
1845,2023-09-19,,Skincare,Niacinamide Toner,4.0,39.26,157.04,15.0,133.48,C2967,High Value,Online,2023-09,Tuesday,3.0,Mid,0
1846,2023-03-14,Laneige,Haircare,Repair Shampoo,5.0,38.05,190.25,20.0,152.2,C4852,,,2023-03,Tuesday,1.0,Mid,0
1847,2023-12-25,Glow Recipe,Makeup,Liquid Foundation,6.0,43.775000000000006,262.65000000000003,5.0,262.65000000000003,C4750,Low Value,In-Store,2023-12,Monday,4.0,Mid,1
1848,2023-08-11,Rare Beauty,Haircare,Leave-in Treatment,2.0,54.96,109.92,15.0,93.43,C2702,Low Value,,2023-08,Friday,3.0,Premium,0
1849,2023-02-10,Fenty Beauty,Skincare,Vitamin C Serum,5.0,70.31,351.55,0.0,351.55,C2688,Low Value,Online,2023-02,Friday,1.0,Premium,0
1850,2023-07-23,Glow Recipe,Haircare,Scalp Scrub,3.0,35.6,106.8,15.0,90.78,C2107,Medium Value,In-Store,2023-07,Sunday,3.0,Mid,0
1851,2023-09-21,Glow Recipe,Makeup,Unknown Product,5.0,43.775000000000006,218.87500000000003,0.0,218.87500000000003,C3425,High Value,,2023-09,Thursday,3.0,Mid,0
1852,2023-11-24,,Fragrance,Rollerball Perfume,4.0,93.84,375.36,30.0,262.75,,Medium Value,In-Store,2023-11,Friday,4.0,Premium,1
1853,2023-06-27,Fenty Beauty,Makeup,Cream Blush,1.0,55.98,55.98,,55.98,C1449,,Online,2023-06,Tuesday,2.0,Premium,0
1854,2023-12-14,,Fragrance,Unknown Product,5.0,102.24,511.2,15.0,434.52,C1609,,In-Store,2023-12,Thursday,4.0,Luxury,1
1855,2023-11-14,,Fragrance,Rollerball Perfume,5.0,77.77,388.85,0.0,388.85,C3617,High Value,Online,2023-11,Tuesday,4.0,Premium,1
1856,2023-03-25,Dior,Makeup,Volumizing Mascara,1.0,43.775000000000006,43.775000000000006,10.0,43.775000000000006,C3529,New,In-Store,2023-03,Saturday,1.0,Mid,0
1857,2023-11-14,Sephora Collection,Fragrance,Body Mist,6.0,50.37,302.22,30.0,211.55,C1506,New,,2023-11,Tuesday,4.0,Premium,1
1859,2023-09-08,,Skincare,Overnight Face Mask,1.0,21.45,21.45,10.0,19.3,C1822,New,Online,2023-09,Friday,3.0,Budget,0
1860,2023-01-07,Charlotte Tilbury,Makeup,Liquid Foundation,4.0,18.02,72.08,20.0,57.66,C4562,High Value,,2023-01,Saturday,1.0,Budget,0
1861,2023-03-25,,Makeup,Unknown Product,5.0,44.84,224.2,,224.2,C1780,,In-Store,2023-03,Saturday,1.0,Mid,0
1862,2023-07-27,Dior,Fragrance,Unknown Product,4.0,149.47,597.88,5.0,567.99,C3773,,In-Store,2023-07,Thursday,3.0,Luxury,0
1863,2023-11-10,Charlotte Tilbury,Skincare,Vitamin C Serum,4.0,55.41,221.64,0.0,221.64,C1740,Low Value,In-Store,2023-11,Friday,4.0,Premium,1
1865,2023-01-03,Charlotte Tilbury,Haircare,Unknown Product,5.0,42.14,210.7,25.0,158.02,,New,In-Store,2023-01,Tuesday,1.0,Mid,0
1867,2023-10-24,,Makeup,Setting Powder,2.0,41.71,83.42,,83.42,C1034,New,Online,2023-10,Tuesday,4.0,Mid,0
1868,2023-07-07,,Haircare,Repair Shampoo,6.0,20.67,124.02,,124.02,C3522,,In-Store,2023-07,Friday,3.0,Budget,0
1869,2023-12-28,Glow Recipe,Skincare,Gel Cleanser,2.0,73.2,146.4,0.0,146.4,C4029,High Value,,2023-12,Thursday,4.0,Premium,1
1870,2023-01-14,Charlotte Tilbury,Makeup,Highlighter Palette,0.0,48.81,0.0,25.0,0.0,C4987,New,,2023-01,Saturday,1.0,Mid,0
1871,2023-01-12,Sephora Collection,Makeup,Liquid Foundation,6.0,21.13,126.78,5.0,120.44,C4537,,,2023-01,Thursday,1.0,Budget,0
1872,2023-03-28,Dior,Makeup,Matte Lipstick,3.0,53.0,159.0,25.0,119.25,C1067,,In-Store,2023-03,Tuesday,1.0,Premium,0
1874,2023-01-25,Glow Recipe,Haircare,Repair Shampoo,3.0,38.15,114.45,10.0,103.01,C3239,,,2023-01,Wednesday,1.0,Mid,0
1875,,,Skincare,Vitamin C Serum,2.0,33.98,67.96,5.0,64.56,C3608,New,In-Store,NaT,,,Mid,0
1876,2023-08-31,Glow Recipe,Makeup,Unknown Product,3.0,31.78,95.34,0.0,95.34,,Medium Value,Online,2023-08,Thursday,3.0,Mid,0
1877,2023-05-02,Laneige,Haircare,Hair Oil,4.0,15.16,60.64,10.0,54.58,C1668,,Online,2023-05,Tuesday,2.0,Budget,0
1878,2023-05-27,Glow Recipe,Fragrance,Eau de Parfum,4.0,30.45,121.8,20.0,97.44,C4866,,Online,2023-05,Saturday,2.0,Mid,0
1879,2023-02-24,Laneige,Skincare,Hydrating Moisturizer,1.0,62.88,62.88,5.0,59.74,C3054,High Value,,2023-02,Friday,1.0,Premium,0
1880,2023-08-26,Charlotte Tilbury,Makeup,Matte Lipstick,2.0,52.7,105.4,20.0,84.32,C3572,Low Value,In-Store,2023-08,Saturday,3.0,Premium,0
1881,2023-12-22,Sephora Collection,Makeup,Matte Lipstick,3.0,44.44,133.32,0.0,133.32,C1900,New,,2023-12,Friday,4.0,Mid,1
1882,2023-06-22,,Makeup,Matte Lipstick,2.0,56.76,113.52,0.0,113.52,C2505,High Value,Online,2023-06,Thursday,2.0,Premium,0
1883,2023-08-09,Charlotte Tilbury,Fragrance,Unknown Product,0.0,145.18,0.0,0.0,0.0,C4477,Low Value,In-Store,2023-08,Wednesday,3.0,Luxury,0
1884,2023-04-29,Fenty Beauty,Haircare,Scalp Scrub,3.0,39.6,118.8,15.0,100.98,C1172,Low Value,In-Store,2023-04,Saturday,2.0,Mid,0
1885,2023-11-05,,Makeup,Matte Lipstick,5.0,43.775000000000006,218.87500000000003,15.0,218.87500000000003,C2372,High Value,,2023-11,Sunday,4.0,Mid,1
1886,2023-07-02,Laneige,Skincare,Niacinamide Toner,3.0,64.45,193.35,15.0,164.35,,Medium Value,In-Store,2023-07,Sunday,3.0,Premium,0
1887,2023-10-15,Laneige,Skincare,Gel Cleanser,4.0,19.87,79.48,15.0,67.56,C4598,,,2023-10,Sunday,4.0,Budget,0
1888,2023-11-03,Dior,Makeup,Setting Powder,3.0,25.72,77.16,15.0,65.59,C3589,Low Value,,2023-11,Friday,4.0,Mid,1
1889,2023-10-27,Charlotte Tilbury,Skincare,Vitamin C Serum,3.0,46.4,139.2,20.0,111.36,C1938,Medium Value,In-Store,2023-10,Friday,4.0,Mid,0
1890,2023-03-23,Sephora Collection,Makeup,Matte Lipstick,3.0,59.7,179.1,,179.1,,New,In-Store,2023-03,Thursday,1.0,Premium,0
1891,2023-07-30,Glow Recipe,Makeup,Matte Lipstick,3.0,43.84,131.52,20.0,105.22,C3918,Low Value,Online,2023-07,Sunday,3.0,Mid,0
1892,2023-05-30,Laneige,Skincare,Unknown Product,1.0,68.27,68.27,15.0,58.03,C1995,Low Value,,2023-05,Tuesday,2.0,Premium,0
1893,2023-02-06,Rare Beauty,Skincare,Vitamin C Serum,3.0,31.17,93.51,30.0,65.46,C3497,Medium Value,Online,2023-02,Monday,1.0,Mid,0
1894,2023-12-18,Fenty Beauty,Makeup,Matte Lipstick,4.0,34.28,137.12,5.0,130.26,,Medium Value,In-Store,2023-12,Monday,4.0,Mid,1
1895,2023-11-08,Glow Recipe,Skincare,Gel Cleanser,2.0,38.03,76.06,5.0,72.26,C4884,Medium Value,,2023-11,Wednesday,4.0,Mid,1
1897,2023-02-28,Laneige,Fragrance,Body Mist,1.0,99.71,99.71,15.0,84.75,C2142,Low Value,In-Store,2023-02,Tuesday,1.0,Premium,0
1898,2023-05-11,Sephora Collection,Haircare,Leave-in Treatment,0.0,43.775000000000006,0.0,,0.0,C1148,,In-Store,2023-05,Thursday,2.0,Mid,0
1899,2023-07-21,Charlotte Tilbury,Makeup,Liquid Foundation,6.0,27.29,163.74,15.0,139.18,C2842,,In-Store,2023-07,Friday,3.0,Mid,0
1900,2023-08-31,Rare Beauty,Haircare,Repair Conditioner,5.0,49.35,246.75,0.0,246.75,C3072,Medium Value,In-Store,2023-08,Thursday,3.0,Mid,0
1901,2023-02-04,Rare Beauty,Haircare,Repair Shampoo,5.0,41.04,205.2,15.0,174.42,C1529,High Value,In-Store,2023-02,Saturday,1.0,Mid,0
1903,2023-07-26,Fenty Beauty,Fragrance,Travel Spray,2.0,43.775000000000006,87.55000000000001,15.0,87.55000000000001,C2280,High Value,In-Store,2023-07,Wednesday,3.0,Mid,0
1904,2023-12-19,Glow Recipe,Fragrance,Unknown Product,6.0,114.85,689.1,5.0,654.64,C2656,Low Value,Online,2023-12,Tuesday,4.0,Luxury,1
1905,2023-11-28,,Makeup,Cream Blush,6.0,51.09,306.54,20.0,245.23,,Medium Value,In-Store,2023-11,Tuesday,4.0,Premium,1
1906,2023-11-01,Charlotte Tilbury,Makeup,Matte Lipstick,3.0,41.77,125.31,15.0,106.51,C3662,Low Value,,2023-11,Wednesday,4.0,Mid,1
1907,2023-12-16,Dior,Makeup,Lip Gloss,5.0,59.51,297.55,0.0,297.55,,Low Value,In-Store,2023-12,Saturday,4.0,Premium,1
1908,2023-08-01,Rare Beauty,Makeup,Setting Powder,1.0,43.775000000000006,43.775000000000006,15.0,43.775000000000006,C2658,Medium Value,,2023-08,Tuesday,3.0,Mid,0
1909,2023-06-08,Rare Beauty,Fragrance,Travel Spray,2.0,126.54,253.08,15.0,215.12,C4138,New,Online,2023-06,Thursday,2.0,Luxury,0
1910,2023-01-24,Sephora Collection,Skincare,Overnight Face Mask,5.0,59.55,297.75,30.0,208.42,C2428,New,,2023-01,Tuesday,1.0,Premium,0
1911,2023-10-20,Rare Beauty,Skincare,Vitamin C Serum,1.0,77.37,77.37,25.0,58.03,C2864,New,Online,2023-10,Friday,4.0,Premium,0
1912,2023-01-04,Glow Recipe,Haircare,Hair Oil,3.0,41.61,124.83,0.0,124.83,C4591,New,,2023-01,Wednesday,1.0,Mid,0
1913,2023-08-08,Glow Recipe,Skincare,Vitamin C Serum,2.0,42.29,84.58,15.0,71.89,C3569,Low Value,Online,2023-08,Tuesday,3.0,Mid,0
1914,2023-12-30,Laneige,Haircare,Unknown Product,5.0,23.48,117.4,,117.4,C3211,,In-Store,2023-12,Saturday,4.0,Budget,1
1915,2023-01-20,Fenty Beauty,Fragrance,Body Mist,2.0,63.21,126.42,20.0,101.14,,New,In-Store,2023-01,Friday,1.0,Premium,0
1916,2023-06-01,Sephora Collection,Makeup,Setting Powder,1.0,16.71,16.71,,16.71,C1903,High Value,Online,2023-06,Thursday,2.0,Budget,0
1917,2023-02-19,Dior,Haircare,Repair Conditioner,5.0,38.76,193.8,20.0,155.04,C4120,Medium Value,,2023-02,Sunday,1.0,Mid,0
1918,2023-06-26,Glow Recipe,Haircare,Unknown Product,4.0,39.18,156.72,,156.72,C2960,,,2023-06,Monday,2.0,Mid,0
1919,2023-04-06,Laneige,Makeup,Liquid Foundation,1.0,57.36,57.36,15.0,48.76,C2612,High Value,In-Store,2023-04,Thursday,2.0,Premium,0
1920,2023-04-15,Charlotte Tilbury,Haircare,Repair Shampoo,5.0,20.63,103.15,20.0,82.52,,Low Value,,2023-04,Saturday,2.0,Budget,0
1921,2023-09-07,Fenty Beauty,Makeup,Highlighter Palette,5.0,22.9,114.5,10.0,103.05,,High Value,Online,2023-09,Thursday,3.0,Budget,0
1922,2023-04-27,Glow Recipe,Makeup,Matte Lipstick,1.0,53.78,53.78,20.0,43.02,C2409,Medium Value,Online,2023-04,Thursday,2.0,Premium,0
1923,2023-12-20,Laneige,Skincare,Vitamin C Serum,3.0,56.52,169.56,15.0,144.13,C3802,New,In-Store,2023-12,Wednesday,4.0,Premium,1
1924,2023-08-16,Rare Beauty,Skincare,Gel Cleanser,2.0,18.31,36.62,15.0,31.13,C3560,New,In-Store,2023-08,Wednesday,3.0,Budget,0
1925,2023-03-07,Fenty Beauty,Makeup,Volumizing Mascara,1.0,36.0,36.0,20.0,28.8,C4773,Medium Value,Online,2023-03,Tuesday,1.0,Mid,0
1926,2023-12-01,,Skincare,Niacinamide Toner,1.0,46.93,46.93,,46.93,C4416,New,Online,2023-12,Friday,4.0,Mid,1
1928,2023-10-22,Sephora Collection,Makeup,Volumizing Mascara,6.0,49.73,298.38,30.0,208.87,C2980,New,In-Store,2023-10,Sunday,4.0,Mid,0
1930,2023-07-05,Glow Recipe,Makeup,Volumizing Mascara,1.0,37.98,37.98,,37.98,C1510,New,,2023-07,Wednesday,3.0,Mid,0
1932,2023-05-05,Laneige,Skincare,Unknown Product,6.0,67.44,404.64,5.0,384.41,C3013,High Value,,2023-05,Friday,2.0,Premium,0
1933,2023-09-25,Fenty Beauty,Makeup,Liquid Foundation,5.0,59.18,295.9,5.0,281.1,C2486,Low Value,,2023-09,Monday,3.0,Premium,0
1934,2023-05-11,Sephora Collection,Makeup,Lip Gloss,1.0,35.09,35.09,15.0,29.83,C3368,Low Value,In-Store,2023-05,Thursday,2.0,Mid,0
1935,2023-08-25,Fenty Beauty,Fragrance,Eau de Parfum,6.0,44.31,265.86,5.0,252.57,C2561,Low Value,Online,2023-08,Friday,3.0,Mid,0
1936,2023-01-18,Sephora Collection,Haircare,Hair Oil,6.0,15.68,94.08,20.0,75.26,C2783,New,,2023-01,Wednesday,1.0,Budget,0
1937,2023-02-09,Dior,Skincare,Vitamin C Serum,0.0,76.59,0.0,15.0,0.0,C3415,Medium Value,In-Store,2023-02,Thursday,1.0,Premium,0
1939,2023-08-13,,Makeup,Matte Lipstick,1.0,49.38,49.38,10.0,44.44,C3205,Medium Value,Online,2023-08,Sunday,3.0,Mid,0
1940,2023-12-21,Rare Beauty,Skincare,Gel Cleanser,0.0,56.73,0.0,0.0,0.0,C4167,Low Value,In-Store,2023-12,Thursday,4.0,Premium,1
1941,2023-10-09,Rare Beauty,Makeup,Liquid Foundation,3.0,46.59,139.77,5.0,132.78,C1785,Medium Value,,2023-10,Monday,4.0,Mid,0
1943,2023-04-10,Rare Beauty,Haircare,Scalp Scrub,0.0,50.44,0.0,25.0,0.0,C1191,New,Online,2023-04,Monday,2.0,Premium,0
1944,2023-08-28,,Fragrance,Unknown Product,6.0,128.42,770.52,20.0,616.42,C3861,,,2023-08,Monday,3.0,Luxury,0
1945,2023-03-28,Glow Recipe,Makeup,Lip Gloss,5.0,23.47,117.35,,117.35,C2942,Low Value,Online,2023-03,Tuesday,1.0,Budget,0
1947,2023-01-14,Glow Recipe,Skincare,Gel Cleanser,5.0,43.775000000000006,218.87500000000003,30.0,218.87500000000003,C2756,New,,2023-01,Saturday,1.0,Mid,0
1948,2023-11-30,Sephora Collection,Haircare,Repair Shampoo,0.0,21.31,0.0,15.0,0.0,C4186,High Value,Online,2023-11,Thursday,4.0,Budget,1
1949,2023-01-02,Glow Recipe,Makeup,Matte Lipstick,3.0,46.18,138.54,10.0,124.69,C3078,,Online,2023-01,Monday,1.0,Mid,0
1950,2023-10-20,Glow Recipe,Makeup,Volumizing Mascara,1.0,30.35,30.35,15.0,25.8,C2278,Medium Value,In-Store,2023-10,Friday,4.0,Mid,0
1951,2023-11-21,,Haircare,Repair Shampoo,5.0,18.92,94.6,30.0,66.22,C3216,High Value,Online,2023-11,Tuesday,4.0,Budget,1
1952,2023-02-10,Dior,Haircare,Repair Shampoo,6.0,49.05,294.3,15.0,250.16,C2080,Low Value,In-Store,2023-02,Friday,1.0,Mid,0
1953,2023-11-14,Sephora Collection,Skincare,Overnight Face Mask,6.0,42.4,254.4,0.0,254.4,C4359,Low Value,Online,2023-11,Tuesday,4.0,Mid,1
1954,2023-11-12,Rare Beauty,Skincare,Unknown Product,1.0,66.04,66.04,5.0,62.74,C1403,High Value,,2023-11,Sunday,4.0,Premium,1
1955,2023-04-21,Sephora Collection,Makeup,Matte Lipstick,1.0,21.87,21.87,5.0,20.78,C4176,New,Online,2023-04,Friday,2.0,Budget,0
1956,2023-01-14,Dior,Fragrance,Eau de Parfum,5.0,36.02,180.1,10.0,162.09,C4412,High Value,Online,2023-01,Saturday,1.0,Mid,0
1957,2023-08-19,Fenty Beauty,Makeup,Volumizing Mascara,6.0,48.79,292.74,15.0,248.83,C3931,Medium Value,In-Store,2023-08,Saturday,3.0,Mid,0
1958,2023-03-25,,Skincare,Gel Cleanser,2.0,18.91,37.82,10.0,34.04,C3025,New,,2023-03,Saturday,1.0,Budget,0
1959,2023-05-10,,Skincare,Gel Cleanser,4.0,46.01,184.04,20.0,147.23,C2152,New,Online,2023-05,Wednesday,2.0,Mid,0
1960,2023-08-19,Dior,Fragrance,Body Mist,2.0,44.39,88.78,10.0,79.9,C4531,New,,2023-08,Saturday,3.0,Mid,0
1961,2023-11-22,Sephora Collection,Skincare,Overnight Face Mask,1.0,55.21,55.21,20.0,44.17,C3500,Low Value,Online,2023-11,Wednesday,4.0,Premium,1
1962,,Glow Recipe,Skincare,Unknown Product,2.0,43.5,87.0,30.0,60.9,C2059,High Value,,NaT,,,Mid,0
1963,,Charlotte Tilbury,Makeup,Highlighter Palette,5.0,45.85,229.25,0.0,229.25,C3227,High Value,,NaT,,,Mid,0
1964,2023-01-28,Sephora Collection,Haircare,Unknown Product,4.0,30.09,120.36,10.0,108.32,C4153,New,,2023-01,Saturday,1.0,Mid,0
1965,2023-03-07,Rare Beauty,Makeup,Liquid Foundation,1.0,40.79,40.79,20.0,32.63,C1657,,Online,2023-03,Tuesday,1.0,Mid,0
1967,2023-08-17,Rare Beauty,Skincare,Gel Cleanser,1.0,46.44,46.44,10.0,41.8,C4798,Low Value,In-Store,2023-08,Thursday,3.0,Mid,0
1968,2023-09-18,,Skincare,Niacinamide Toner,5.0,29.7,148.5,0.0,148.5,C4219,,In-Store,2023-09,Monday,3.0,Mid,0
1969,2023-06-13,Sephora Collection,Makeup,Cream Blush,4.0,57.97,231.88,20.0,185.5,C2767,Low Value,In-Store,2023-06,Tuesday,2.0,Premium,0
1970,2023-10-28,Rare Beauty,Makeup,Volumizing Mascara,4.0,20.82,83.28,15.0,70.79,C2814,,Online,2023-10,Saturday,4.0,Budget,0
1971,2023-10-30,Fenty Beauty,Skincare,Gel Cleanser,1.0,18.38,18.38,15.0,15.62,C1366,High Value,Online,2023-10,Monday,4.0,Budget,0
1972,2023-10-14,Rare Beauty,Fragrance,Eau de Parfum,4.0,85.33,341.32,,341.32,C1846,High Value,Online,2023-10,Saturday,4.0,Premium,0
1973,2023-01-10,Dior,Fragrance,Unknown Product,0.0,47.96,0.0,15.0,0.0,C1381,New,,2023-01,Tuesday,1.0,Mid,0
1974,2023-07-14,Laneige,Fragrance,Body Mist,3.0,64.67,194.01,25.0,145.51,C4716,Medium Value,,2023-07,Friday,3.0,Premium,0
1975,2023-04-28,Laneige,Fragrance,Travel Spray,2.0,81.85,163.7,5.0,155.51,C1885,New,,2023-04,Friday,2.0,Premium,0
1976,2023-09-27,Sephora Collection,Makeup,Unknown Product,1.0,42.24,42.24,30.0,29.57,C1861,Medium Value,Online,2023-09,Wednesday,3.0,Mid,0
1977,2023-03-21,Rare Beauty,Makeup,Setting Powder,6.0,45.5,273.0,0.0,273.0,,High Value,Online,2023-03,Tuesday,1.0,Mid,0
1978,2023-04-03,Glow Recipe,Makeup,Lip Gloss,2.0,43.775000000000006,87.55000000000001,0.0,87.55000000000001,C2254,Low Value,In-Store,2023-04,Monday,2.0,Mid,0
1979,,,Makeup,Setting Powder,6.0,16.14,96.84,0.0,96.84,C1054,Low Value,,NaT,,,Budget,0
1980,2023-11-28,Charlotte Tilbury,Haircare,Leave-in Treatment,3.0,46.51,139.53,20.0,111.62,C2847,High Value,In-Store,2023-11,Tuesday,4.0,Mid,1
1981,2023-12-16,Laneige,Makeup,Setting Powder,4.0,42.95,171.8,15.0,146.03,C2841,New,Online,2023-12,Saturday,4.0,Mid,1
1982,2023-12-27,Sephora Collection,Skincare,Gel Cleanser,3.0,49.73,149.19,20.0,119.35,C4050,High Value,Online,2023-12,Wednesday,4.0,Mid,1
1983,2023-09-14,Laneige,Fragrance,Unknown Product,6.0,142.44,854.64,5.0,811.91,C3030,Medium Value,Online,2023-09,Thursday,3.0,Luxury,0
1984,2023-05-13,Laneige,Makeup,Setting Powder,3.0,53.88,161.64,0.0,161.64,C4741,,Online,2023-05,Saturday,2.0,Premium,0
1985,2023-10-03,Glow Recipe,Makeup,Setting Powder,6.0,50.68,304.08,10.0,273.67,C3966,,In-Store,2023-10,Tuesday,4.0,Premium,0
1986,2023-09-21,Glow Recipe,Haircare,Scalp Scrub,6.0,38.77,232.62,20.0,186.1,C3364,Medium Value,,2023-09,Thursday,3.0,Mid,0
1987,2023-06-20,Glow Recipe,Skincare,Hydrating Moisturizer,4.0,43.775000000000006,175.10000000000002,20.0,175.10000000000002,C3846,,,2023-06,Tuesday,2.0,Mid,0
